date,marketPrice,marketVolume,validatorsActive,validatorsTotal,tokenBonded,tokenSupply,activeAccountCount,chain,marketCap
2025-11-26,0.633106,77170674.0,100.0,271.0,436547699.0,1155992903.0,1859.0,celestia,535794043.0
2025-11-27,0.63171,77964147.0,100.0,272.0,436133662.0,1156066458.0,1914.0,celestia,534245249.0
2025-11-28,0.649694,101324600.0,100.0,272.0,436168117.0,1156140010.0,1754.0,celestia,549824387.0
2025-11-29,0.625426,98044020.0,100.0,272.0,436113084.0,1156213563.0,1739.0,celestia,529819957.0
2025-11-30,0.618153,116776827.0,100.0,273.0,436624010.0,1156287119.0,1895.0,celestia,523667772.0
2025-12-01,0.639455,155525238.0,100.0,273.0,436711188.0,1156360675.0,2092.0,celestia,542355959.0
2025-06-06,0.304405,14866082.0,75.0,141.0,606908497.0,1204126178.0,1360.0,axelar,287324627.0
2025-06-07,0.309041,14872213.0,75.0,141.0,607460394.0,1204242426.0,1502.0,axelar,291648201.0
2025-06-08,0.325559,11603726.0,75.0,141.0,607865488.0,1204360208.0,1389.0,axelar,307269261.0
2025-06-09,0.321848,12016616.0,75.0,141.0,607922576.0,1204478659.0,1916.0,axelar,304141879.0
2025-06-10,0.336319,12860436.0,75.0,141.0,607962112.0,1204596232.0,3032.0,axelar,317406580.0
2025-06-11,0.506395,650228280.0,75.0,141.0,588421659.0,1204712289.0,1620.0,axelar,477605689.0
2025-06-12,0.483181,127600026.0,75.0,141.0,586270751.0,1204829926.0,1347.0,axelar,455824432.0
2025-06-13,0.442802,72852170.0,75.0,141.0,586261052.0,1204947154.0,1431.0,axelar,435497827.0
2025-06-14,0.408453,43987151.0,75.0,141.0,586203431.0,1205063380.0,1277.0,axelar,401820198.0
2025-06-15,0.412028,48194117.0,75.0,141.0,586143807.0,1205178427.0,1239.0,axelar,406064129.0
2025-06-16,0.431556,38528367.0,75.0,141.0,585686456.0,1205294747.0,1382.0,axelar,424947411.0
2025-06-17,0.412738,36008472.0,75.0,141.0,585670085.0,1205410612.0,1458.0,axelar,407503867.0
2025-06-18,0.386726,21704641.0,75.0,141.0,586098422.0,1205524771.0,1390.0,axelar,381602865.0
2025-06-19,0.38928,14422186.0,75.0,141.0,585676104.0,1205636956.0,1452.0,axelar,383662281.0
2025-06-20,0.371578,16415078.0,75.0,141.0,585605652.0,1205749885.0,1380.0,axelar,366877726.0
2025-06-21,0.368553,16485851.0,75.0,141.0,585693142.0,1205862432.0,1311.0,axelar,364409954.0
2025-06-22,0.350662,13097460.0,75.0,141.0,585752420.0,1205975350.0,1394.0,axelar,346279468.0
2025-06-23,0.336755,13356735.0,75.0,141.0,585991643.0,1206086294.0,1424.0,axelar,333048645.0
2025-06-24,0.357033,19152668.0,75.0,141.0,585664455.0,1206201083.0,1733.0,axelar,353085095.0
2025-06-25,0.352296,13493832.0,75.0,141.0,585703115.0,1206317496.0,1450.0,axelar,348597331.0
2025-06-26,0.330043,10935371.0,75.0,141.0,585911302.0,1206432382.0,1367.0,axelar,326765735.0
2025-06-27,0.319021,11421906.0,75.0,141.0,586696970.0,1206548131.0,1335.0,axelar,316166257.0
2025-06-28,0.325287,13122989.0,75.0,141.0,586926256.0,1206662516.0,1374.0,axelar,322427846.0
2025-06-29,0.333226,6683001.0,75.0,141.0,587045360.0,1206777920.0,1408.0,axelar,330079043.0
2025-06-30,0.344949,12541949.0,75.0,141.0,587055320.0,1206894240.0,1830.0,axelar,342318041.0
2025-07-01,0.329394,14337937.0,75.0,141.0,562564853.0,1207007855.0,1483.0,axelar,327130069.0
2025-07-02,0.321078,11439271.0,75.0,141.0,557980298.0,1207125054.0,1506.0,axelar,318927067.0
2025-07-03,0.330297,15380087.0,75.0,141.0,566774752.0,1207142242.0,1363.0,axelar,328597487.0
2025-07-04,0.330283,12036555.0,75.0,141.0,566621249.0,1207357900.0,1351.0,axelar,328491447.0
2025-07-05,0.315641,9170741.0,75.0,141.0,566698357.0,1207471012.0,1247.0,axelar,313922162.0
2025-07-06,0.317841,5877566.0,75.0,141.0,566716814.0,1207585434.0,1389.0,axelar,316589151.0
2025-07-07,0.320421,6464325.0,75.0,141.0,566877949.0,1207699946.0,1386.0,axelar,318625601.0
2025-07-08,0.314843,8807996.0,75.0,141.0,567028372.0,1207816382.0,1348.0,axelar,313739512.0
2025-07-09,0.318906,6476853.0,75.0,141.0,572230044.0,1207931760.0,1403.0,axelar,317815620.0
2025-07-10,0.340964,12987977.0,75.0,141.0,569390784.0,1208041364.0,1516.0,axelar,339988361.0
2025-07-11,0.356096,17964782.0,75.0,141.0,565785035.0,1208151203.0,1637.0,axelar,354424936.0
2025-07-12,0.365215,39056068.0,75.0,141.0,562227149.0,1208258206.0,1278.0,axelar,364875004.0
2025-07-13,0.347183,14602604.0,75.0,141.0,586214008.0,1208364475.0,1380.0,axelar,345875600.0
2025-07-14,0.359535,12813306.0,75.0,141.0,586253339.0,1208472506.0,1557.0,axelar,359695981.0
2025-07-15,0.352748,19457577.0,75.0,141.0,585773663.0,1208582791.0,1444.0,axelar,352602721.0
2025-07-16,0.363754,17120249.0,75.0,142.0,593742189.0,1208691686.0,1546.0,axelar,364626407.0
2025-07-17,0.369524,15625197.0,75.0,142.0,581449721.0,1208799508.0,1440.0,axelar,370190458.0
2025-07-18,0.372545,15105180.0,75.0,142.0,578163064.0,1208908060.0,1542.0,axelar,374094348.0
2025-07-19,0.389654,21322891.0,75.0,142.0,574696711.0,1208950551.0,1351.0,axelar,390910735.0
2025-07-20,0.376774,8991381.0,75.0,142.0,572704922.0,1209136804.0,1590.0,axelar,377324155.0
2025-07-21,0.397997,14850421.0,75.0,142.0,572336399.0,1209249837.0,1652.0,axelar,400208530.0
2025-07-22,0.39976,17983370.0,75.0,142.0,572388772.0,1209362834.0,1700.0,axelar,401774852.0
2025-07-23,0.40292,19028599.0,75.0,142.0,571908911.0,1209475534.0,1672.0,axelar,404900708.0
2025-07-24,0.366522,18645398.0,75.0,142.0,562018814.0,1209590047.0,1526.0,axelar,368615533.0
2025-07-25,0.390324,109115808.0,75.0,142.0,561858825.0,1209709445.0,1475.0,axelar,392801090.0
2025-07-26,0.442746,198489569.0,75.0,143.0,561442307.0,1209826226.0,1468.0,axelar,445069337.0
2025-07-27,0.416153,23526695.0,75.0,143.0,561476666.0,1209946109.0,1455.0,axelar,419078668.0
2025-07-28,0.412112,15693778.0,75.0,143.0,561688740.0,1210061974.0,1545.0,axelar,415165248.0
2025-07-29,0.37983,27039728.0,75.0,143.0,561521091.0,1210179558.0,1652.0,axelar,384160826.0
2025-07-30,0.368339,16114736.0,75.0,143.0,562379264.0,1210295889.0,1627.0,axelar,371680762.0
2025-07-31,0.361894,15677923.0,75.0,143.0,563247947.0,1210412803.0,1592.0,axelar,365425162.0
2025-08-01,0.341446,11726597.0,75.0,143.0,563281215.0,1210531781.0,1598.0,axelar,345412473.0
2025-08-02,0.334888,19342025.0,75.0,143.0,563792078.0,1210647184.0,1379.0,axelar,338479748.0
2025-08-03,0.326064,10967002.0,75.0,143.0,563774106.0,1210761185.0,1707.0,axelar,329985682.0
2025-08-04,0.338475,9957139.0,75.0,143.0,563755345.0,1210876658.0,1656.0,axelar,342606395.0
2025-08-05,0.351541,10178161.0,75.0,143.0,561770244.0,1210993767.0,1617.0,axelar,356034405.0
2025-08-06,0.333697,13994916.0,75.0,143.0,562313211.0,1211108020.0,1586.0,axelar,338026763.0
2025-08-07,0.335286,8954466.0,75.0,143.0,562575728.0,1211221750.0,1684.0,axelar,340275217.0
2025-08-08,0.348394,9913724.0,75.0,143.0,563075414.0,1211339012.0,1709.0,axelar,353135120.0
2025-08-09,0.353968,11110165.0,75.0,143.0,573327610.0,1211452899.0,1667.0,axelar,359120460.0
2025-08-10,0.36002,11195313.0,75.0,143.0,573280142.0,1211571045.0,1512.0,axelar,365381887.0
2025-08-11,0.362874,13590733.0,75.0,143.0,573489717.0,1211689302.0,1715.0,axelar,368659011.0
2025-08-12,0.341835,20224082.0,75.0,143.0,572920340.0,1211806849.0,1538.0,axelar,347515494.0
2025-08-13,0.362139,18433581.0,75.0,143.0,571811097.0,1211920775.0,1596.0,axelar,368321969.0
2025-08-14,0.372177,18989020.0,75.0,143.0,571887987.0,1212035705.0,1684.0,axelar,378873972.0
2025-08-15,0.341707,22619376.0,75.0,143.0,572213280.0,1212150695.0,1436.0,axelar,348121610.0
2025-08-16,0.333787,18182922.0,75.0,143.0,572852054.0,1212266427.0,1392.0,axelar,339959117.0
2025-08-17,0.339822,12105613.0,75.0,143.0,572889000.0,1212386500.0,1397.0,axelar,346200143.0
2025-08-18,0.339011,9962925.0,75.0,143.0,572957771.0,1212506601.0,1545.0,axelar,345843148.0
2025-08-19,0.321752,15240792.0,75.0,143.0,570127620.0,1212628196.0,1467.0,axelar,328328102.0
2025-08-20,0.303602,14263077.0,75.0,143.0,570220982.0,1212748824.0,1431.0,axelar,310046619.0
2025-08-21,0.314073,13069242.0,75.0,143.0,570446000.0,1212868459.0,1390.0,axelar,320846821.0
2025-08-22,0.303186,12291701.0,75.0,143.0,569956646.0,1212984972.0,1539.0,axelar,309880715.0
2025-08-23,0.334315,19087668.0,75.0,143.0,570041064.0,1213106787.0,1437.0,axelar,341635350.0
2025-08-24,0.324707,10496792.0,75.0,143.0,570090209.0,1213223697.0,1410.0,axelar,332245290.0
2025-08-25,0.319995,15391091.0,75.0,143.0,569984770.0,1213341083.0,1535.0,axelar,328089790.0
2025-08-26,0.290495,16273470.0,75.0,143.0,570443840.0,1213462025.0,1445.0,axelar,297741178.0
2025-08-27,0.309008,13268193.0,75.0,143.0,570758064.0,1213581268.0,1492.0,axelar,316709531.0
2025-08-28,0.307126,16834942.0,75.0,143.0,570530232.0,1213703254.0,1477.0,axelar,314850477.0
2025-08-29,0.319151,11192043.0,75.0,143.0,570562804.0,1213820354.0,1509.0,axelar,327555046.0
2025-08-30,0.303253,13238232.0,75.0,143.0,416792051.0,1213937687.0,1522.0,axelar,311353117.0
2025-08-31,0.308545,8083211.0,75.0,143.0,416818512.0,1214054723.0,1516.0,axelar,316929505.0
2025-09-01,0.303542,9769071.0,75.0,143.0,417253951.0,1214171036.0,1859.0,axelar,312216814.0
2025-09-02,0.292575,11288662.0,75.0,143.0,416956588.0,1214286998.0,1813.0,axelar,300890081.0
2025-09-03,0.299904,9053633.0,75.0,143.0,417101394.0,1214401212.0,1621.0,axelar,308436170.0
2025-09-04,0.300466,8204489.0,75.0,143.0,417238288.0,1214517366.0,1459.0,axelar,309006896.0
2025-09-05,0.289272,8549910.0,75.0,143.0,417393196.0,1214633272.0,1401.0,axelar,298194797.0
2025-09-06,0.300581,18699495.0,75.0,143.0,417195103.0,1214749180.0,1265.0,axelar,309879158.0
2025-09-07,0.295895,7269029.0,75.0,143.0,417215534.0,1214863138.0,1362.0,axelar,305426430.0
2025-09-08,0.299218,7917669.0,75.0,143.0,417218733.0,1214981874.0,1605.0,axelar,309458241.0
2025-09-09,0.309512,13968170.0,75.0,143.0,417038063.0,1215095616.0,1801.0,axelar,319428494.0
2025-09-10,0.324449,81813600.0,75.0,143.0,421109545.0,1215212122.0,1529.0,axelar,335066060.0
2025-09-11,0.332465,27827740.0,75.0,143.0,421403744.0,1215323981.0,1570.0,axelar,343487047.0
2025-09-12,0.327344,23522171.0,75.0,143.0,419349797.0,1215437596.0,1450.0,axelar,338774073.0
2025-09-13,0.334223,17391624.0,75.0,143.0,417281535.0,1215555103.0,1536.0,axelar,345628899.0
2025-09-14,0.337663,12202154.0,75.0,143.0,417244567.0,1215667866.0,1401.0,axelar,349337125.0
2025-09-15,0.32522,10345450.0,75.0,143.0,417236528.0,1215783940.0,1424.0,axelar,336739955.0
2025-09-16,0.317125,15164106.0,75.0,143.0,417613832.0,1215898260.0,1502.0,axelar,328573831.0
2025-09-17,0.322735,12013915.0,75.0,143.0,417686050.0,1216009709.0,1446.0,axelar,334629842.0
2025-09-18,0.331725,16950210.0,75.0,143.0,417651005.0,1216126397.0,1668.0,axelar,344269390.0
2025-09-19,0.344584,17813224.0,75.0,143.0,556324210.0,1216245937.0,1364.0,axelar,357030003.0
2025-09-20,0.326061,18471521.0,75.0,143.0,549398846.0,1216367830.0,1306.0,axelar,338632163.0
2025-09-21,0.331856,8961583.0,75.0,143.0,549576493.0,1216487791.0,1371.0,axelar,344840665.0
2025-09-22,0.32268,8601689.0,75.0,143.0,549566889.0,1216608176.0,1486.0,axelar,335829454.0
2025-09-23,0.309546,24565015.0,75.0,143.0,549457417.0,1216731551.0,1488.0,axelar,321688635.0
2025-09-24,0.319564,27457500.0,75.0,143.0,548030164.0,1216850395.0,1429.0,axelar,332869912.0
2025-09-25,0.310216,12754538.0,75.0,143.0,547926764.0,1216969523.0,1319.0,axelar,323084520.0
2025-09-26,0.28565,15424720.0,75.0,143.0,548071623.0,1217090942.0,1485.0,axelar,297395893.0
2025-09-27,0.29744,13246079.0,75.0,143.0,548930136.0,1217210031.0,1396.0,axelar,310239364.0
2025-09-28,0.292622,6636391.0,75.0,143.0,548883978.0,1217330828.0,1441.0,axelar,305220043.0
2025-09-29,0.295701,8632777.0,75.0,143.0,548912620.0,1217452160.0,1554.0,axelar,308579852.0
2025-09-30,0.289837,10946097.0,75.0,143.0,549225516.0,1217573441.0,1513.0,axelar,302680963.0
2025-10-01,0.285262,12663893.0,75.0,143.0,549328669.0,1217693362.0,1844.0,axelar,297700232.0
2025-10-02,0.29266,11604462.0,75.0,143.0,549399318.0,1217814605.0,1907.0,axelar,306037134.0
2025-10-03,0.298023,12637807.0,75.0,143.0,549550171.0,1217935688.0,1595.0,axelar,311509759.0
2025-10-04,0.311275,17213316.0,75.0,143.0,549624995.0,1218056296.0,1530.0,axelar,325540613.0
2025-10-05,0.299296,12344377.0,75.0,143.0,549650950.0,1218176720.0,1573.0,axelar,313630384.0
2025-10-06,0.292382,12573059.0,75.0,143.0,549225879.0,1218297134.0,1613.0,axelar,306317111.0
2025-10-07,0.319564,24107694.0,75.0,143.0,549265130.0,1218417628.0,1519.0,axelar,335340699.0
2025-10-08,0.295179,14986793.0,75.0,143.0,549288832.0,1218537241.0,1405.0,axelar,309517080.0
2025-10-09,0.301321,13326465.0,75.0,143.0,548793165.0,1218656434.0,1494.0,axelar,316676009.0
2025-10-10,0.292024,11677189.0,75.0,143.0,538750567.0,1218772308.0,1543.0,axelar,306616189.0
2025-10-11,0.195335,42190485.0,75.0,143.0,538965163.0,1218891596.0,1507.0,axelar,207119241.0
2025-10-12,0.194927,24186082.0,75.0,143.0,539350822.0,1219008611.0,1501.0,axelar,205076126.0
2025-10-13,0.229606,15305009.0,75.0,143.0,539743591.0,1219127510.0,1478.0,axelar,240991463.0
2025-10-14,0.242878,12652688.0,75.0,143.0,538389328.0,1219244629.0,1445.0,axelar,255312181.0
2025-10-15,0.231043,13108248.0,75.0,143.0,537391728.0,1219364118.0,1466.0,axelar,243728186.0
2025-10-16,0.218692,12397962.0,75.0,143.0,576344352.0,1219480130.0,1452.0,axelar,230252559.0
2025-10-17,0.199265,17759276.0,75.0,143.0,575605102.0,1219598931.0,1438.0,axelar,210445395.0
2025-10-18,0.190979,17367733.0,75.0,143.0,575641456.0,1219716163.0,1403.0,axelar,201485013.0
2025-10-19,0.202976,35209693.0,75.0,143.0,575707677.0,1219834834.0,1334.0,axelar,213918456.0
2025-10-20,0.206594,10951335.0,75.0,143.0,575848100.0,1219950634.0,1315.0,axelar,218195368.0
2025-10-21,0.204316,10075074.0,75.0,143.0,576210223.0,1220069671.0,1396.0,axelar,215816425.0
2025-10-22,0.197417,12694775.0,75.0,143.0,576422066.0,1220186916.0,1360.0,axelar,208948588.0
2025-10-23,0.183891,15553124.0,75.0,143.0,576358424.0,1220301693.0,1364.0,axelar,194210619.0
2025-10-24,0.189359,7623254.0,75.0,143.0,576535013.0,1220422413.0,1352.0,axelar,200187325.0
2025-10-25,0.193213,7627852.0,75.0,143.0,575638435.0,1220542207.0,1415.0,axelar,204377515.0
2025-10-26,0.188365,6082555.0,75.0,143.0,575791098.0,1220660765.0,1418.0,axelar,199477545.0
2025-10-27,0.192625,7668631.0,75.0,143.0,575791028.0,1220781017.0,1402.0,axelar,204074117.0
2025-10-28,0.193816,14797346.0,75.0,143.0,580725239.0,1220900808.0,1359.0,axelar,205415974.0
2025-10-29,0.178541,15929021.0,75.0,144.0,580613335.0,1221015686.0,1347.0,axelar,189336969.0
2025-10-30,0.181199,11787245.0,75.0,144.0,0.0,0.0,1307.0,axelar,192232344.0
2025-10-31,0.164815,11473756.0,75.0,144.0,0.0,0.0,1491.0,axelar,174777295.0
2025-11-01,0.165891,11089054.0,75.0,144.0,0.0,0.0,1427.0,axelar,176337339.0
2025-11-02,0.180456,7622405.0,75.0,144.0,0.0,0.0,1421.0,axelar,191683986.0
2025-11-03,0.18186,17355769.0,75.0,145.0,0.0,0.0,1358.0,axelar,193493916.0
2025-11-04,0.159215,14188037.0,75.0,145.0,0.0,0.0,1524.0,axelar,169431462.0
2025-11-05,0.152603,16257435.0,75.0,145.0,0.0,0.0,1413.0,axelar,162507979.0
2025-11-06,0.159362,12377556.0,73.0,145.0,0.0,0.0,1356.0,axelar,169798175.0
2025-11-07,0.153305,8385104.0,73.0,145.0,0.0,0.0,1372.0,axelar,163390905.0
2025-11-08,0.184712,16139023.0,71.0,145.0,0.0,0.0,1336.0,axelar,197084661.0
2025-11-09,0.173672,14869922.0,72.0,145.0,0.0,0.0,1324.0,axelar,185163472.0
2025-11-10,0.171338,8498480.0,71.0,145.0,0.0,0.0,1409.0,axelar,182814517.0
2025-11-11,0.171412,9341621.0,72.0,145.0,0.0,0.0,1214.0,axelar,183034900.0
2025-11-12,0.159343,9803158.0,72.0,145.0,0.0,0.0,1366.0,axelar,170370580.0
2025-11-13,0.154737,10170377.0,71.0,145.0,0.0,0.0,1405.0,axelar,165397889.0
2025-11-14,0.149615,12527366.0,71.0,145.0,0.0,0.0,1357.0,axelar,160799573.0
2025-11-15,0.142956,12029173.0,71.0,145.0,449068682.0,0.0,1257.0,axelar,153006112.0
2025-11-16,0.141979,6463589.0,71.0,145.0,449140221.0,0.0,1324.0,axelar,152069614.0
2025-11-17,0.1379,11182193.0,71.0,145.0,449422170.0,0.0,1301.0,axelar,147872463.0
2025-11-18,0.133812,12312478.0,71.0,145.0,449441144.0,0.0,1647.0,axelar,143257259.0
2025-11-19,0.138179,10315909.0,71.0,145.0,449570793.0,0.0,1446.0,axelar,148329059.0
2025-11-20,0.138763,12413332.0,71.0,145.0,449640907.0,0.0,1583.0,axelar,148751687.0
2025-11-21,0.133536,15819664.0,71.0,145.0,449727340.0,0.0,1408.0,axelar,143524111.0
2025-11-22,0.126728,17525286.0,71.0,145.0,439916796.0,0.0,1420.0,axelar,136040958.0
2025-11-23,0.131505,10107896.0,71.0,145.0,440107255.0,0.0,1326.0,axelar,141441645.0
2025-11-24,0.128203,6757320.0,71.0,145.0,440182141.0,0.0,1387.0,axelar,137860987.0
2025-11-25,0.132279,8903112.0,71.0,145.0,440571369.0,0.0,1296.0,axelar,142318639.0
2025-11-26,0.13296,9446033.0,71.0,145.0,439321028.0,0.0,1426.0,axelar,143159090.0
2025-11-27,0.133195,11526223.0,71.0,145.0,439102549.0,0.0,1525.0,axelar,143306792.0
2025-11-28,0.133071,11448273.0,71.0,145.0,439230294.0,0.0,1347.0,axelar,143492074.0
2025-11-29,0.129697,9840171.0,71.0,145.0,439346217.0,0.0,1290.0,axelar,139943217.0
2025-11-30,0.124501,7106534.0,71.0,145.0,479431679.0,0.0,1431.0,axelar,134317250.0
2025-12-01,0.120378,9421448.0,71.0,145.0,479538211.0,0.0,1520.0,axelar,129984519.0
2025-06-06,0.095658,4179820.0,20.0,175.0,171083568.0,999799135.0,628.0,neutron,56927859.0
2025-06-07,0.096636,2770934.0,20.0,175.0,171104665.0,999798567.0,693.0,neutron,57511348.0
2025-06-08,0.099227,2197167.0,20.0,175.0,171088125.0,999798119.0,557.0,neutron,59057489.0
2025-06-09,0.10037,2534096.0,20.0,175.0,171562525.0,999797687.0,631.0,neutron,59715984.0
2025-06-10,0.106165,3359866.0,20.0,175.0,177442377.0,999797173.0,774.0,neutron,63133931.0
2025-06-11,0.111799,3444132.0,20.0,175.0,177504462.0,999796602.0,669.0,neutron,66538351.0
2025-06-12,0.106853,3065309.0,20.0,175.0,177526235.0,999796044.0,709.0,neutron,63593961.0
2025-06-13,0.098502,3352256.0,20.0,175.0,177428916.0,999795359.0,597.0,neutron,58640915.0
2025-06-14,0.096868,5313230.0,20.0,175.0,177463303.0,999794537.0,517.0,neutron,57694815.0
2025-06-15,0.096848,2331865.0,20.0,175.0,177932923.0,999794128.0,509.0,neutron,57736953.0
2025-06-16,0.097918,2175779.0,20.0,175.0,177966407.0,999793724.0,667.0,neutron,58348045.0
2025-06-17,0.099118,3223157.0,20.0,175.0,184486695.0,999793276.0,641.0,neutron,59020543.0
2025-06-18,0.093057,3568989.0,20.0,175.0,184477132.0,999792544.0,657.0,neutron,55412177.0
2025-06-19,0.091118,3766483.0,20.0,175.0,184550432.0,999791847.0,533.0,neutron,54236631.0
2025-06-20,0.089092,2568593.0,20.0,175.0,184629877.0,999791385.0,618.0,neutron,53055356.0
2025-06-21,0.085311,3283531.0,20.0,175.0,184709550.0,999790822.0,565.0,neutron,50810372.0
2025-06-22,0.080267,2864429.0,20.0,175.0,184727755.0,999790311.0,642.0,neutron,47661887.0
2025-06-23,0.078344,4120498.0,20.0,175.0,184751317.0,999789624.0,588.0,neutron,46658454.0
2025-06-24,0.088931,4784501.0,20.0,175.0,191282095.0,999789000.0,533.0,neutron,52988014.0
2025-06-25,0.088513,3396586.0,20.0,175.0,191232020.0,999788551.0,490.0,neutron,52643634.0
2025-06-26,0.084918,2756044.0,20.0,175.0,191277965.0,999788089.0,463.0,neutron,50592564.0
2025-06-27,0.08355,2930523.0,20.0,175.0,191298767.0,999787621.0,440.0,neutron,49805136.0
2025-06-28,0.082519,2629110.0,20.0,175.0,191315398.0,999787200.0,510.0,neutron,49157676.0
2025-06-29,0.087208,2133566.0,20.0,175.0,191333523.0,999786796.0,513.0,neutron,51889193.0
2025-06-30,0.091008,2522185.0,20.0,175.0,191351329.0,999786305.0,621.0,neutron,54212908.0
2025-07-01,0.087997,2559778.0,20.0,175.0,197925612.0,999785849.0,580.0,neutron,52580090.0
2025-07-02,0.082979,2697365.0,20.0,175.0,198026120.0,999785546.0,659.0,neutron,49581468.0
2025-07-03,0.090962,3530591.0,20.0,175.0,198047505.0,999785511.0,571.0,neutron,54394369.0
2025-07-04,0.091254,3110910.0,20.0,175.0,217532977.0,999784745.0,545.0,neutron,54575430.0
2025-07-05,0.08349,2547956.0,20.0,175.0,217549297.0,999784378.0,470.0,neutron,49910420.0
2025-07-06,0.082962,1989228.0,20.0,175.0,217565671.0,999784061.0,527.0,neutron,49564338.0
2025-07-07,0.085532,2271479.0,20.0,175.0,217590412.0,999783719.0,535.0,neutron,51111482.0
2025-07-08,0.085525,2567015.0,20.0,175.0,224117992.0,999783354.0,528.0,neutron,51112658.0
2025-07-09,0.087731,3086079.0,20.0,175.0,224019175.0,999782881.0,489.0,neutron,52551833.0
2025-07-10,0.092985,3439604.0,20.0,175.0,224232177.0,999782426.0,573.0,neutron,55671095.0
2025-07-11,0.101903,4840529.0,20.0,175.0,224747350.0,999781914.0,643.0,neutron,61060258.0
2025-07-12,0.103259,10523841.0,20.0,175.0,224773063.0,999781323.0,418.0,neutron,62018023.0
2025-07-13,0.103399,3634511.0,20.0,175.0,224790212.0,999780816.0,480.0,neutron,61880071.0
2025-07-14,0.105275,4300995.0,20.0,175.0,224811094.0,999780311.0,770.0,neutron,62994849.0
2025-07-15,0.104701,5874210.0,20.0,175.0,232426731.0,999779723.0,775.0,neutron,62853441.0
2025-07-16,0.110156,6471380.0,20.0,175.0,232444864.0,999779054.0,680.0,neutron,66126184.0
2025-07-17,0.110909,4619612.0,20.0,175.0,232535621.0,999778489.0,730.0,neutron,66678982.0
2025-07-18,0.109853,5005758.0,20.0,175.0,232532117.0,999777776.0,797.0,neutron,65972868.0
2025-07-19,0.115626,5735521.0,20.0,175.0,232538392.0,999777511.0,492.0,neutron,69364921.0
2025-07-20,0.111776,3409992.0,20.0,175.0,232420608.0,999776470.0,663.0,neutron,67860342.0
2025-07-21,0.116512,4107233.0,20.0,175.0,232441573.0,999775921.0,669.0,neutron,70750895.0
2025-07-22,0.116094,4915378.0,20.0,175.0,238957498.0,999775324.0,579.0,neutron,70502970.0
2025-07-23,0.11578,6256177.0,20.0,175.0,238984335.0,999774747.0,764.0,neutron,70318710.0
2025-07-24,0.103085,5889657.0,20.0,175.0,238996215.0,999774184.0,886.0,neutron,62614214.0
2025-07-25,0.101584,4816074.0,20.0,175.0,239017618.0,999773577.0,559.0,neutron,61721254.0
2025-07-26,0.104398,6860382.0,20.0,175.0,238873043.0,999773016.0,452.0,neutron,63567222.0
2025-07-27,0.10266,2336460.0,20.0,175.0,238902246.0,999772576.0,591.0,neutron,62509562.0
2025-07-28,0.106178,3905086.0,20.0,175.0,238918860.0,999772096.0,585.0,neutron,64530734.0
2025-07-29,0.097388,3049391.0,20.0,175.0,241436869.0,999771548.0,776.0,neutron,59375654.0
2025-07-30,0.096207,3726950.0,20.0,175.0,241453890.0,999771023.0,758.0,neutron,58569147.0
2025-07-31,0.094579,3631856.0,20.0,175.0,241474421.0,999770415.0,721.0,neutron,57644070.0
2025-08-01,0.089052,3018870.0,20.0,175.0,241497196.0,999769957.0,670.0,neutron,54411288.0
2025-08-02,0.087377,4120052.0,20.0,175.0,241523069.0,999769444.0,638.0,neutron,53234187.0
2025-08-03,0.084792,2722670.0,20.0,175.0,241547022.0,999768959.0,823.0,neutron,51693163.0
2025-08-04,0.087942,2041085.0,20.0,175.0,241569248.0,999768537.0,870.0,neutron,53616568.0
2025-08-05,0.091788,2247455.0,20.0,175.0,241575002.0,999768063.0,739.0,neutron,55938390.0
2025-08-06,0.085887,2995911.0,20.0,175.0,241593251.0,999767484.0,708.0,neutron,52396839.0
2025-08-07,0.088767,3147931.0,20.0,175.0,241627881.0,999766854.0,607.0,neutron,54103918.0
2025-08-08,0.092607,2524242.0,20.0,175.0,241645992.0,999766145.0,674.0,neutron,56390450.0
2025-08-09,0.092214,2456740.0,20.0,175.0,241724029.0,999765410.0,620.0,neutron,56230873.0
2025-08-10,0.094347,2103199.0,20.0,175.0,241734000.0,999764726.0,625.0,neutron,57523748.0
2025-08-11,0.093494,2861236.0,20.0,175.0,241736714.0,999764031.0,666.0,neutron,56979940.0
2025-08-12,0.086695,2442060.0,20.0,175.0,241767591.0,999763152.0,806.0,neutron,52857188.0
2025-08-13,0.098548,11592270.0,20.0,175.0,241774777.0,999762133.0,827.0,neutron,60093514.0
2025-08-14,0.104495,8283419.0,20.0,175.0,241786810.0,999761240.0,819.0,neutron,63609967.0
2025-08-15,0.092361,5454630.0,20.0,175.0,241810295.0,999760339.0,716.0,neutron,56261802.0
2025-08-16,0.090355,2090924.0,20.0,175.0,241822036.0,999759580.0,696.0,neutron,55088225.0
2025-08-17,0.094881,3204316.0,20.0,175.0,241844616.0,999758883.0,579.0,neutron,57799572.0
2025-08-18,0.095786,1836910.0,20.0,175.0,241885004.0,999758251.0,863.0,neutron,58426509.0
2025-08-19,0.091251,1938397.0,20.0,175.0,241904118.0,999757509.0,908.0,neutron,55655206.0
2025-08-20,0.08701,2546592.0,20.0,175.0,241915766.0,999756781.0,1244.0,neutron,53200360.0
2025-08-21,0.093101,2441295.0,20.0,175.0,241934079.0,999756204.0,868.0,neutron,56821068.0
2025-08-22,0.089811,1711485.0,20.0,175.0,242020822.0,999755663.0,810.0,neutron,54793406.0
